date,nominalval,normval,logval
1752,110.0,6.073454553926079,0.7834357861240911
1754,20000.0,1104.2644643501962,3.0430730966298474
1756,25000.0,1380.3305804377453,3.1399831096379036
1760,2000.0,110.42644643501963,2.0430730966298474
1763,1700.0,93.86247946976668,1.97249202234414
1765,200.0,11.042644643501962,1.0430730966298474
1766,7.35,0.4058171906486971,-0.391669559949939
1768,20.0,1.1042644643501962,0.04307309662984732
1771,10.5,0.579738843783853,-0.23676759996419583
1772,20.0,1.1042644643501962,0.04307309662984732
1773,0.001,5.521322321750981e-05,-4.257956899034133
1774,4.25,0.2346561986744167,-0.6295679689838223
1775,0.125,0.006901652902188727,-2.1610468860260776
1777,0.024,0.0013251173572202356,-2.877745657322528
1778,6250.0,345.0826451094363,2.5379231183099416
1780,0.375,0.02070495870656618,-1.683925631306415
1781,5.0,0.27606611608754905,-0.558986894698115
1782,100.0,5.521322321750981,0.7420431009658661
1783,2.1,0.11594776875677061,-0.9357376043002146
1784,2.1,0.11594776875677061,-0.9357376043002146
1786,2.0,0.11042644643501963,-0.9569269033701526
1787,0.25,0.013803305804377454,-1.8600168903620962
1788,0.001,5.521322321750981e-05,-4.257956899034133
1789,300.0,16.563966965252945,1.2191643556855285
1792,1.05,0.057973884378385306,-1.2367675999641958
1793,0.001,5.521322321750981e-05,-4.257956899034133
1795,100000.0,4800.437508228597,3.6812808204486367
1796,0.525,0.025202296918200136,-1.5985598761454063
1798,100000.0,4800.437508228597,3.6812808204486367
1800,10000.0,419.1055544748802,2.6223234166482206
1801,0.05,0.002095527772374401,-2.6787065790157607
1802,100.0,4.191055544748802,0.6223234166482207
1803,500.0,20.955277723744008,1.3212934209842395
1806,15.75,0.5803991385945407,-0.2362732407965265
1807,100.0,3.685073895838354,0.5664462010778543
1808,1500.0,55.27610843757531,1.7425374601335355
1809,3.25,0.11976490161474651,-0.9216704379432714
1811,1.05,0.03452509781070507,-1.4618650823774466
1814,105.0,3.452509781070507,0.5381349176225534
1815,0.05,0.0016440522767002415,-2.7840843771113657
1816,0.001,3.456725299728713e-05,-4.461335131754148
1817,30000.0,1037.0175899186138,3.015786122965514
1819,40000.0,1382.6901198914852,3.140724859573814
1821,0.001,3.7189596328115806e-05,-4.429578535634661
1822,0.001,3.7189596328115806e-05,-4.429578535634661
1825,5.0,0.19304862055764171,-0.7143332973103009
1826,250000.0,9652.431027882087,3.984636707025718
1827,0.05,0.0019304862055764174,-2.7143332973103007
1828,21.0,0.8108042063420953,-0.0910840069124004
1829,0.75,0.02895729308364626,-1.5382420382546196
1830,10.0,0.40749305800328395,-0.38987978544313956
1831,0.05,0.002032346030493766,-2.692002346417693
1832,10.0,0.4034282893448971,-0.39423365130020677
1833,0.024,0.0009706484641638225,-3.012938028296381
1835,0.001,4.0443686006825936e-05,-4.393149270007987
1837,1.0,0.03879490264443734,-1.411225333653782
1839,5000.0,189.87646012594337,2.2784711265532755
1840,35.0,1.3198405689873265,0.12052147348552693
1841,0.06,0.002257322009683308,-2.6464064838759676
1842,200.0,7.455057328447177,0.8724509874714461
1843,0.024,0.0009008338414513433,-3.04535530712915
1844,9.0,0.3339386917994802,-0.47633325850928554
1845,10000.0,366.0062082065695,2.563488451970884
1847,20.0,0.7126640706048624,-0.14711513587314712
1848,0.004,0.0001441200392225423,-3.841275628355385
1850,125.0,4.523902237899993,0.6555132111960955
1851,0.024,0.0008627986348122866,-3.064090550743762
1852,1000.0,35.245042271743735,1.5470980357827144
1856,0.2,0.005925814799534936,-2.2272519257207803
1857,200.0,5.991657186196434,0.7775469571609882
1858,115.0,3.497010444199235,0.5436969293785391
1859,0.004,0.00012095307964658224,-3.9173830693732903
1860,60.0,1.7712563214668298,0.24828141321925015
1861,33.6,0.981160902403864,-0.008259766018610063
1862,4.4,0.12756431428676282,-0.8942708011314157
1863,2.1,0.060342266866312236,-1.2193783787974513
1864,14000.0,389.14886879420146,2.5901157723483252
1867,0.05,0.0013109784767204517,-2.882404438377247
1868,25000.0,656.5533442666548,2.8172700178275876
1869,5.0,0.13109784767204516,-0.8824044383772474
1870,0.35,0.008916718174733277,-2.0497949596217246
1871,50.0,1.2425095547411964,0.09429973708780251
1872,12.2,0.2823536304911453,-0.5492066237509576
1873,100.0,2.168562252376726,0.3361718938473068
1874,20.0,0.42911072686287466,-0.3674306288858173
1875,1.0,0.021950440166526967,-1.658556766539076
1876,0.04,0.0008744580758232635,-3.058261007083038
1877,0.05,0.0010975220083263484,-2.959586762203057
1878,0.001,2.246871444823663e-05,-4.648421775111293
1880,20.0,0.4563462454930993,-0.3407055181991099
1881,100.0,2.2721171913947154,0.3564307276831192
1882,5000.0,112.49982199395252,2.0511518352731115
1883,10.0,0.2234457790432372,-0.6508278448771714
1884,12.0,0.26925061419246116,-0.5698432973518286
1885,2.0,0.045251676650994055,-1.344365324817124
1886,100.0,2.2785175215113203,0.35765237260090027
1887,0.05,0.00113287635873462,-2.94581748612018
1888,0.5,0.011172288952161859,-1.9518578405411526
1889,3.0,0.065673103123398,-1.1826124623551877
1890,0.5,0.010573512681523121,-1.9757807094976232
1891,5000.0,104.37080259826048,2.0185790231496843
1893,10.0,0.20820430376744367,-0.6815102974809387
1894,0.024,0.0004958612843748774,-3.304639799026362
1895,4.0,0.08253813470780803,-1.0833453500365005
1896,300.0,6.1123958700492595,0.7862114736125417
1897,40.0,0.8008650694420978,-0.09644064812664817
1898,1500.0,29.44928592730044,1.469074768678541
1899,8000.0,154.43889644611338,2.1887566896816426
1900,0.25,0.004680982176715964,-2.32966301248688
1901,8.0,0.14807756890371052,-0.8295107243224839
1902,20.0,0.36977084349098,-0.43206733603835645
1903,1250.0,23.005509673962422,1.3618318592542602
